employee_id,first_name,last_name,full_name,age,nationality,location,department,position,level,salary,bonus,arrears,conveyance_charge,monthly_lunch_plan,quarterly_spend_voucher
MIL-00211,Tanya,Rogers,Tanya Rogers,41,American,Chicago,Finance,Senior Analyst,L3,165814,36391,5698,1654,2373,10284
MIL-00212,Robert,Bell,Robert Bell,24,Australian,Sydney,Operations,Ops Executive,L2,27786,5354,3220,4326,2230,14944
MIL-00213,Jessica,Pierce,Jessica Pierce,30,German,Munich,Customer Support,Manager,L3,91973,15989,0,3393,2104,4246
MIL-00214,Roger,Miller,Roger Miller,46,American,Chicago,Customer Support,Manager,L5,388860,68283,0,2161,1389,2013
MIL-00215,Matthew,Brown,Matthew Brown,45,Australian,Melbourne,Data & AI,AI Lead,L7,564845,139842,0,3788,3748,7870
MIL-00216,Elizabeth,Jimenez,Elizabeth Jimenez,51,American,San Francisco,Finance,Manager,L8,584060,89560,0,1801,3899,10955
MIL-00217,Leon,Rocha,Leon Rocha,35,American,San Francisco,HR,HR Manager,L4,93517,19614,0,3659,1815,10783
MIL-00218,Michael,Smith,Michael Smith,38,German,Munich,Customer Support,Support Executive,L7,635472,104430,2391,2010,2240,9005
MIL-00219,Gloria,Harper,Gloria Harper,59,German,Berlin,Sales & Marketing,Marketing Associate,L2,50674,5828,0,3196,3725,9577
MIL-00220,Ryan,Pacheco,Ryan Pacheco,36,Indian,Pune,Engineering,Junior Engineer,L7,793810,164299,0,3962,2040,11326
MIL-00221,James,Carter,James Carter,43,German,Berlin,Engineering,Engineering Manager,L5,269769,35791,6009,4423,1831,14618
MIL-00222,Jerry,Mayer,Jerry Mayer,47,Canadian,Toronto,Engineering,Intern,L2,58859,12047,0,2251,2572,3777
MIL-00223,Thomas,Rodriguez,Thomas Rodriguez,29,British,Manchester,Operations,Director,L10,437300,48838,3504,2383,3244,3396
MIL-00224,Debra,Barr,Debra Barr,40,Canadian,Toronto,Customer Support,Team Lead,L6,201007,35264,4725,3298,1685,2103
MIL-00225,Kimberly,Mccarty,Kimberly Mccarty,30,British,London,HR,HR Manager,L6,397941,83889,0,3789,3667,4876
MIL-00226,Lydia,Bishop,Lydia Bishop,28,German,Berlin,Sales & Marketing,Marketing Associate,L5,186651,30098,0,1997,1492,5006
MIL-00227,Kaitlyn,Pennington,Kaitlyn Pennington,59,American,San Francisco,HR,HR Manager,L4,128107,22110,0,4295,2474,7192
MIL-00228,Edward,Castillo,Edward Castillo,22,British,London,Sales & Marketing,Sales Executive,L4,77068,18285,0,2502,1431,4474
MIL-00229,Jeffrey,Moss,Jeffrey Moss,42,Canadian,Toronto,Operations,Ops Manager,L5,188657,41056,0,4540,2434,14548
MIL-00230,Megan,Trujillo,Megan Trujillo,36,British,Manchester,Product,Director,L3,156537,35764,0,3448,3845,8343
MIL-00231,Samuel,Knight,Samuel Knight,60,German,Berlin,Data & AI,AI Lead,L4,111794,12122,0,3123,2262,14777
MIL-00232,Jessica,Harris,Jessica Harris,34,American,New York,Data & AI,AI Lead,L6,319490,47120,6707,3868,1473,7348
MIL-00233,Ryan,Gilbert,Ryan Gilbert,57,Canadian,Toronto,Customer Support,Manager,L8,550507,74979,5513,3162,3432,10790
MIL-00234,Michelle,Johnson,Michelle Johnson,35,American,Chicago,Product,Associate PM,L2,43747,5395,0,3621,1572,10644
MIL-00235,Malik,Carpenter,Malik Carpenter,38,German,Berlin,Engineering,Intern,L4,61775,13781,3931,3810,2769,8092
MIL-00236,John,Lloyd,John Lloyd,59,Indian,Chennai,Product,Senior PM,L10,539047,78918,0,3969,1797,7222
MIL-00237,Kelly,Navarro,Kelly Navarro,27,German,Munich,Operations,Ops Executive,L7,506993,77565,0,4826,3818,2637
MIL-00238,Christopher,Parsons,Christopher Parsons,52,Indian,Pune,Finance,Senior Analyst,L2,38691,7869,0,2357,3418,2446
MIL-00239,Jasmine,Bell,Jasmine Bell,41,Australian,Sydney,Sales & Marketing,Director,L9,878067,206741,0,4514,3430,14457
MIL-00240,Marcia,Perkins,Marcia Perkins,50,Indian,Bangalore,Customer Support,Manager,L9,885462,122230,1088,2579,3483,6243
MIL-00241,Jose,Brown,Jose Brown,31,German,Munich,Customer Support,Team Lead,L3,172813,31051,0,2074,2318,2104
MIL-00242,David,Lucas,David Lucas,39,British,London,Operations,Ops Executive,L5,242845,49183,1267,4288,1593,7466
MIL-00243,Bradley,Gonzalez,Bradley Gonzalez,48,American,New York,Product,Director,L2,57207,11868,0,1537,2020,10166
MIL-00244,Christopher,Gonzalez,Christopher Gonzalez,56,Indian,Chennai,Customer Support,Manager,L1,56138,12663,0,1602,1750,13094
MIL-00245,Emma,Henderson,Emma Henderson,44,Australian,Melbourne,Customer Support,Support Executive,L6,359340,40555,0,4977,2498,2817
MIL-00246,Sherry,Schroeder,Sherry Schroeder,49,Australian,Sydney,Finance,Analyst,L3,95629,10298,0,2993,2390,12571
MIL-00247,Matthew,Chapman,Matthew Chapman,57,American,New York,Engineering,Junior Engineer,L7,805899,192532,0,2140,1912,10751
MIL-00248,Kevin,Grant,Kevin Grant,58,American,New York,Data & AI,Data Analyst,L6,381313,55218,6787,1732,3079,3708
MIL-00249,Evelyn,Patterson,Evelyn Patterson,56,American,San Francisco,Product,Senior PM,L6,244962,32574,5933,3576,1365,4432
MIL-00250,Joshua,Johnson,Joshua Johnson,46,Australian,Sydney,Engineering,Senior Engineer,L5,391283,65272,0,4788,3236,8848
MIL-00251,Justin,Anderson,Justin Anderson,25,British,London,Operations,Director,L4,163793,38551,0,3586,2961,4684
MIL-00252,Carolyn,Richmond,Carolyn Richmond,23,Indian,Pune,Finance,Analyst,L7,801984,81842,5706,2100,3474,10796
MIL-00253,Sean,Ochoa,Sean Ochoa,30,American,Chicago,Product,Associate PM,L9,829439,148264,0,2747,3492,9039
MIL-00254,Kristin,Soto,Kristin Soto,44,Indian,Hyderabad,Sales & Marketing,Marketing Associate,L9,615715,128397,2436,4955,3558,5761
MIL-00255,Seth,Bradley,Seth Bradley,57,Australian,Melbourne,Product,Senior PM,L6,260319,27724,0,3000,3204,4480
MIL-00256,Emma,Rosario,Emma Rosario,48,German,Berlin,Customer Support,Manager,L6,222153,31241,0,2249,3849,9024
MIL-00257,Cody,Anderson,Cody Anderson,25,Indian,Mumbai,Data & AI,AI Lead,L4,100083,22159,0,2242,3928,11657
MIL-00258,Tammy,Davis,Tammy Davis,42,American,Chicago,HR,HR Director,L10,449187,111926,0,4484,2387,10567
MIL-00259,Ashley,Morrison,Ashley Morrison,54,Canadian,Vancouver,Product,Associate PM,L1,26743,4913,0,3936,3118,11350
MIL-00260,Mary,Woodward,Mary Woodward,45,Indian,Chennai,Operations,Ops Executive,L7,857940,189267,0,3120,1715,12397
MIL-00261,Joseph,Ford,Joseph Ford,26,Australian,Melbourne,Product,Senior PM,L5,301667,60913,4155,3026,3378,5263
MIL-00262,Dennis,Cherry,Dennis Cherry,23,German,Berlin,Data & AI,Data Analyst,L1,44729,8759,0,4228,3069,9638
MIL-00263,Frank,Burns,Frank Burns,34,British,London,Operations,Ops Manager,L6,396335,43594,7248,3943,2613,14976
MIL-00264,Samantha,Salas,Samantha Salas,38,Canadian,Toronto,Sales & Marketing,Marketing Associate,L4,78828,19167,0,4359,3365,11002
MIL-00265,Connie,Stevens,Connie Stevens,47,Australian,Melbourne,Operations,Ops Manager,L5,198627,43076,6469,2990,1605,14543
MIL-00266,Robin,Dean,Robin Dean,59,German,Munich,Product,Product Manager,L8,654335,153838,0,3218,3740,13353
MIL-00267,Kenneth,Huff,Kenneth Huff,30,British,London,Customer Support,Manager,L10,834070,117210,0,4807,3504,2608
MIL-00268,Luke,Nelson,Luke Nelson,46,Indian,Delhi,HR,HR Director,L2,40034,6102,0,2628,3971,4944
MIL-00269,Bryce,Martin,Bryce Martin,59,Canadian,Vancouver,Engineering,Junior Engineer,L2,29718,4805,0,2522,1606,13762
MIL-00270,Robert,Daugherty,Robert Daugherty,29,Australian,Sydney,Product,Senior PM,L1,53223,13273,0,2390,2041,9793
MIL-00271,Christopher,Berger,Christopher Berger,33,Canadian,Vancouver,HR,HR Director,L2,41822,6945,0,2566,1284,11464
MIL-00272,Taylor,Williams,Taylor Williams,41,Canadian,Vancouver,Sales & Marketing,Marketing Associate,L6,316444,46899,2741,2790,3236,8925
MIL-00273,Erika,Williams,Erika Williams,50,Canadian,Vancouver,Data & AI,Data Scientist,L3,173163,19772,0,4274,2200,12687
MIL-00274,James,Alvarez,James Alvarez,58,Canadian,Toronto,Operations,Director,L8,548574,98387,0,1853,3705,11870
MIL-00275,Nathan,Lee,Nathan Lee,41,Australian,Melbourne,Finance,Manager,L4,138302,17253,0,4228,2745,9926
MIL-00276,Tracey,Raymond,Tracey Raymond,32,German,Munich,Sales & Marketing,Manager,L10,438765,75532,0,3316,3885,8049
MIL-00277,Daniel,Campbell,Daniel Campbell,43,German,Berlin,Engineering,Tech Lead,L7,586432,85125,0,4545,2187,6812
MIL-00278,Kathleen,West,Kathleen West,50,American,San Francisco,Customer Support,Manager,L9,762582,149423,0,3765,3192,7199
MIL-00279,Damon,Thomas,Damon Thomas,38,Australian,Melbourne,Engineering,Engineering Manager,L7,839350,129638,9027,1519,3222,9315
MIL-00280,Charles,Rodriguez,Charles Rodriguez,52,British,London,Product,Senior PM,L8,864783,209751,3227,3444,2072,2968
MIL-00281,Tabitha,Harris,Tabitha Harris,41,Canadian,Vancouver,Finance,Analyst,L2,28706,4488,0,3178,3122,2605
MIL-00282,Rachel,Reynolds,Rachel Reynolds,28,Indian,Chennai,Operations,Ops Executive,L8,766444,96178,0,2491,2024,10089
MIL-00283,Alicia,Howe,Alicia Howe,55,British,London,Product,Product Manager,L6,371755,54407,7636,2725,3525,9622
MIL-00284,Michael,Walsh,Michael Walsh,29,German,Munich,Operations,Ops Manager,L2,48030,9756,0,1899,3494,9709
MIL-00285,Amy,Castillo,Amy Castillo,30,Australian,Melbourne,Customer Support,Manager,L9,567573,131607,8317,2188,3162,8027
MIL-00286,Arthur,Hester,Arthur Hester,23,American,San Francisco,Finance,Director,L7,671031,107575,3840,4128,2075,14765
MIL-00287,Alicia,Camacho,Alicia Camacho,50,British,Manchester,Data & AI,Data Scientist,L3,154293,20620,0,2082,2317,3765
MIL-00288,Alicia,Sandoval,Alicia Sandoval,40,Canadian,Vancouver,Finance,Analyst,L10,550728,106834,0,2884,1373,7306
MIL-00289,Scott,Jackson,Scott Jackson,53,Australian,Sydney,Engineering,Junior Engineer,L1,46590,7961,0,4942,2644,5501
MIL-00290,Tracy,Burch,Tracy Burch,57,Canadian,Vancouver,Customer Support,Manager,L4,125920,14514,0,4037,1421,6076
MIL-00291,Edward,Wilson,Edward Wilson,36,British,Manchester,Finance,Senior Analyst,L4,157390,38920,5681,3892,1213,11872
MIL-00292,Nancy,Brown,Nancy Brown,28,Australian,Sydney,HR,HR Manager,L2,59248,6050,0,3735,1474,8514
MIL-00293,Jessica,Newman,Jessica Newman,52,Australian,Sydney,Customer Support,Manager,L6,318313,67951,6327,2610,2175,9564
MIL-00294,Jennifer,Carroll,Jennifer Carroll,35,American,San Francisco,Customer Support,Team Lead,L7,446722,58400,0,2951,2919,5604
MIL-00295,George,Aguilar,George Aguilar,30,British,London,HR,HR Manager,L4,158947,38376,0,4870,3495,4375
MIL-00296,Bianca,Rodriguez,Bianca Rodriguez,34,German,Berlin,HR,HR Associate,L9,594693,126641,0,3311,3232,12540
MIL-00297,Jennifer,Hughes,Jennifer Hughes,29,German,Berlin,Customer Support,Support Executive,L10,804646,171831,4884,4655,3191,7666
MIL-00298,Robert,Velez,Robert Velez,28,Indian,Bangalore,Product,Associate PM,L8,691375,102164,0,4772,3571,12306
MIL-00299,Renee,Nicholson,Renee Nicholson,60,Canadian,Vancouver,Product,Product Manager,L2,57093,11021,6600,2596,2877,11996
MIL-00300,Sandra,Chambers,Sandra Chambers,36,British,London,Customer Support,Team Lead,L3,96982,21283,0,4048,1597,10037
MIL-00301,Heidi,Ramsey,Heidi Ramsey,39,Indian,Bangalore,Customer Support,Team Lead,L8,721311,118002,9673,2391,3448,5670
MIL-00302,Michelle,Davis,Michelle Davis,24,German,Berlin,Operations,Director,L9,818023,140323,0,1624,3477,9509
MIL-00303,Elizabeth,Ruiz,Elizabeth Ruiz,53,German,Berlin,Finance,Director,L9,635525,114934,0,2210,3846,8061
MIL-00304,Craig,Gomez,Craig Gomez,41,Indian,Chennai,Operations,Ops Manager,L10,847616,134440,0,1798,3358,13564
MIL-00305,Thomas,Brown,Thomas Brown,24,German,Munich,Operations,Director,L3,115622,25800,0,2694,2407,5809
MIL-00306,Patrick,Foster,Patrick Foster,53,Canadian,Vancouver,HR,HR Director,L2,40212,9319,2225,3644,3485,11038
MIL-00307,Cynthia,Lawson,Cynthia Lawson,42,Australian,Sydney,Data & AI,AI Lead,L2,54578,7876,0,3928,3067,2418
MIL-00308,Steven,Buckley,Steven Buckley,25,British,Manchester,Product,Associate PM,L5,359106,56885,5532,1661,3686,10569
MIL-00309,Danielle,Welch,Danielle Welch,34,British,Manchester,Customer Support,Support Executive,L4,80983,12271,0,1884,2985,6449
MIL-00310,Betty,Taylor,Betty Taylor,29,German,Munich,Finance,Senior Analyst,L9,515294,71676,6907,1644,2264,6393
MIL-00311,Michael,Middleton,Michael Middleton,33,Australian,Sydney,Operations,Ops Manager,L10,545634,80154,7407,4670,2948,3002
MIL-00312,Rebecca,Austin,Rebecca Austin,49,Indian,Chennai,Sales & Marketing,Sales Executive,L2,30113,5546,0,1921,1238,10791
MIL-00313,Stacie,Lozano,Stacie Lozano,53,Canadian,Toronto,Operations,Director,L9,865717,145100,0,3786,1646,8057
MIL-00314,Jason,Sims,Jason Sims,39,Australian,Melbourne,Operations,Director,L9,854041,213435,0,4040,2884,10543
MIL-00315,Michael,Anderson,Michael Anderson,33,German,Berlin,Operations,Ops Executive,L6,249372,54290,0,2466,2322,6168
MIL-00316,Anthony,Romero,Anthony Romero,29,Indian,Chennai,Sales & Marketing,Manager,L8,524972,82107,0,1596,2613,3533
MIL-00317,April,Whitaker,April Whitaker,24,Australian,Melbourne,Sales & Marketing,Director,L4,83534,18352,6330,4245,2984,12778
MIL-00318,Katherine,Wood,Katherine Wood,34,German,Berlin,Sales & Marketing,Director,L5,242111,36635,0,2269,2721,11482
MIL-00319,Cynthia,Taylor,Cynthia Taylor,38,Canadian,Vancouver,Data & AI,Data Scientist,L1,42607,4575,6891,1972,3161,10929
MIL-00320,Donna,Kane,Donna Kane,35,Indian,Delhi,HR,HR Manager,L8,597566,142871,0,2668,2539,5308
MIL-00321,Brian,Quinn,Brian Quinn,43,Australian,Sydney,Product,Product Manager,L4,133951,31067,4277,2443,1542,10032
MIL-00322,Gina,Sutton,Gina Sutton,31,Indian,Hyderabad,Engineering,Engineering Manager,L6,187532,19817,0,2838,3200,10586
MIL-00323,Todd,Morse,Todd Morse,56,Canadian,Vancouver,Operations,Ops Executive,L8,413994,63811,4880,1621,2871,10107
MIL-00324,Mark,Brown,Mark Brown,50,Canadian,Toronto,Product,Senior PM,L9,578441,107302,0,4876,1697,14443
MIL-00325,Melanie,Combs,Melanie Combs,33,Canadian,Toronto,HR,HR Associate,L5,295242,68330,0,2149,3391,2803
MIL-00326,Ashlee,Fletcher,Ashlee Fletcher,60,German,Berlin,HR,HR Director,L6,315221,38987,0,4180,2643,6389
MIL-00327,Sara,Mcconnell,Sara Mcconnell,32,Australian,Sydney,Operations,Ops Executive,L3,177121,22003,6916,3390,3882,13044
MIL-00328,Diana,Mccall,Diana Mccall,51,German,Munich,Operations,Director,L5,339404,74592,7991,3720,3175,5688
MIL-00329,Michael,Jones,Michael Jones,23,American,Chicago,HR,HR Director,L10,637748,141549,4275,4020,3543,6681
MIL-00330,Marie,Walters,Marie Walters,44,Canadian,Toronto,Customer Support,Team Lead,L8,723478,85086,0,4576,3328,10683
MIL-00331,Lisa,Gray,Lisa Gray,28,German,Munich,Product,Product Manager,L4,138472,30172,7799,4458,2622,4316
MIL-00332,Jason,Fox,Jason Fox,54,British,Manchester,Customer Support,Manager,L2,43938,7993,0,3421,2165,6486
MIL-00333,Scott,Yu,Scott Yu,52,American,New York,Operations,Ops Executive,L8,798713,165981,1930,2804,2139,6875
MIL-00334,Ashley,Cardenas,Ashley Cardenas,37,Indian,Delhi,HR,HR Manager,L8,625692,120268,0,2222,2483,3515
MIL-00335,James,Martinez,James Martinez,44,Indian,Pune,Engineering,Junior Engineer,L9,709972,102326,0,2254,1837,4954
MIL-00336,Tammy,Foster,Tammy Foster,54,German,Munich,Operations,Director,L2,55853,8582,0,2767,2711,6129
MIL-00337,Andrew,Juarez,Andrew Juarez,36,American,New York,Engineering,Engineering Manager,L6,276059,59726,0,1854,1770,3424
MIL-00338,Jennifer,Nielsen,Jennifer Nielsen,37,American,New York,HR,HR Manager,L7,596301,137305,0,1525,2488,4097
MIL-00339,Thomas,Wiley,Thomas Wiley,49,American,San Francisco,Product,Director,L3,118528,12507,0,4086,1297,2659
MIL-00340,Sue,Jackson,Sue Jackson,46,German,Munich,Customer Support,Manager,L9,864300,191852,0,2756,3684,3586
MIL-00341,Austin,Williams,Austin Williams,38,British,London,Finance,Manager,L8,544028,103545,0,1702,1242,3446
MIL-00342,Lisa,Love,Lisa Love,24,British,Manchester,Operations,Ops Manager,L6,280674,57329,6639,3461,1259,2750
MIL-00343,Carolyn,Duran,Carolyn Duran,24,American,San Francisco,Engineering,Tech Lead,L3,152368,22048,3482,4055,1570,12569
MIL-00344,Joshua,Marshall,Joshua Marshall,59,British,Manchester,Operations,Ops Executive,L6,289237,61510,0,1896,1357,6137
MIL-00345,Alexander,Warren,Alexander Warren,42,Indian,Bangalore,Sales & Marketing,Director,L3,165692,28290,4586,3335,1698,4565
MIL-00346,Stacy,Phillips,Stacy Phillips,38,Canadian,Vancouver,Finance,Director,L5,230863,46508,0,2248,1314,4661
MIL-00347,Heather,Lawrence,Heather Lawrence,39,Canadian,Toronto,Finance,Senior Analyst,L10,515172,70653,9621,4717,1340,2428
MIL-00348,Charles,Schmidt,Charles Schmidt,21,Australian,Melbourne,Engineering,Tech Lead,L10,602565,146989,0,4893,2404,3364
MIL-00349,Robert,Sanchez,Robert Sanchez,55,Canadian,Vancouver,Sales & Marketing,Marketing Associate,L9,744399,83906,0,2711,2149,10673
MIL-00350,Jennifer,Brown,Jennifer Brown,47,Indian,Delhi,Data & AI,Data Scientist,L6,350635,46783,0,2912,1469,12158
MIL-00351,Daniel,Taylor,Daniel Taylor,42,German,Berlin,Product,Associate PM,L8,519276,53317,1836,1746,2572,2087
MIL-00352,Connor,Soto,Connor Soto,50,German,Munich,Engineering,Engineering Manager,L10,478030,85514,8880,3444,3696,3336
MIL-00353,Stephanie,Smith,Stephanie Smith,47,British,London,Product,Senior PM,L3,176390,28117,6918,1636,2342,13167
MIL-00354,Joseph,Hurley,Joseph Hurley,47,Canadian,Vancouver,HR,HR Director,L3,103786,10512,9329,3584,2620,2843
MIL-00355,Jason,Wright,Jason Wright,58,Canadian,Vancouver,HR,HR Associate,L7,717601,96668,0,3660,3752,13346
MIL-00356,Thomas,Charles,Thomas Charles,41,American,Chicago,Product,Director,L7,693517,137686,0,3217,3013,7127
MIL-00357,Brandy,Willis,Brandy Willis,36,German,Berlin,Engineering,Tech Lead,L7,646526,155528,0,4557,2524,12655
MIL-00358,Amy,Barrett,Amy Barrett,27,Canadian,Vancouver,Product,Director,L9,425409,96270,0,1938,3214,10704
MIL-00359,Lisa,Spence,Lisa Spence,21,German,Berlin,Operations,Ops Executive,L7,892171,107575,9262,4469,1356,10217
MIL-00360,Jeffrey,Perez,Jeffrey Perez,35,Australian,Sydney,Product,Product Manager,L3,77408,16424,0,3733,3459,10953
MIL-00361,Sheryl,Crawford,Sheryl Crawford,42,Australian,Melbourne,Data & AI,AI Lead,L10,719879,143283,0,1697,2103,11293
MIL-00362,Jason,Chavez,Jason Chavez,51,Canadian,Vancouver,Product,Director,L4,134679,20989,7648,4322,2738,14988
MIL-00363,Cindy,Kelley,Cindy Kelley,54,Indian,Hyderabad,Data & AI,Data Analyst,L1,47335,9457,0,3250,3807,13995
MIL-00364,David,Martin,David Martin,39,British,Manchester,Product,Product Manager,L2,52084,11920,0,1536,3013,13369
MIL-00365,Zachary,Hill,Zachary Hill,24,British,London,Customer Support,Support Executive,L3,132199,18479,6725,3013,1511,8829
MIL-00366,Amber,Mcdowell,Amber Mcdowell,55,Indian,Hyderabad,Operations,Director,L10,776333,155197,2155,2395,3819,13114
MIL-00367,Samantha,Harris,Samantha Harris,22,German,Berlin,Data & AI,ML Engineer,L2,59686,12798,0,2724,3883,9685
MIL-00368,Samuel,Jones,Samuel Jones,39,Indian,Hyderabad,HR,HR Associate,L2,23526,2954,0,2017,1206,10571
MIL-00369,Jerry,Mcdaniel,Jerry Mcdaniel,49,American,New York,Product,Associate PM,L7,775410,158422,0,3637,1958,7548
MIL-00370,Justin,Molina,Justin Molina,45,Indian,Bangalore,Operations,Ops Manager,L5,278812,34033,0,2295,2726,4011
MIL-00371,Jay,Huff,Jay Huff,49,Canadian,Vancouver,Sales & Marketing,Manager,L2,54013,11822,0,3596,1909,3222
MIL-00372,Patricia,Brown,Patricia Brown,44,Indian,Hyderabad,HR,HR Director,L2,28359,6994,6085,3194,1544,11761
MIL-00373,Alexander,Freeman,Alexander Freeman,57,Canadian,Toronto,Sales & Marketing,Director,L8,845576,149471,0,1696,1686,8827
MIL-00374,Mark,Garcia,Mark Garcia,23,Indian,Delhi,Sales & Marketing,Manager,L5,249606,53073,0,4571,3677,3430
MIL-00375,Jane,Robinson,Jane Robinson,27,Indian,Bangalore,Finance,Analyst,L1,45757,10803,0,3238,1777,4018
MIL-00376,John,Lewis,John Lewis,26,Canadian,Toronto,Data & AI,AI Lead,L6,341788,39341,0,2639,3756,7421
MIL-00377,Jermaine,Mcintyre,Jermaine Mcintyre,23,Canadian,Vancouver,Finance,Analyst,L6,194618,29769,8139,3859,2952,4291
MIL-00378,Maureen,Chaney,Maureen Chaney,32,German,Berlin,Engineering,Junior Engineer,L3,110466,12057,0,4237,3500,14817
MIL-00379,Jackie,Martin,Jackie Martin,29,Indian,Pune,Engineering,Junior Engineer,L9,644887,84555,0,2189,1960,7048
MIL-00380,Amy,Hamilton,Amy Hamilton,28,British,London,Product,Senior PM,L5,248580,31713,0,2638,1645,14637
MIL-00381,Anna,Lewis,Anna Lewis,30,American,New York,Operations,Ops Executive,L5,181139,22412,4543,3657,2315,11157
MIL-00382,Rachel,Butler,Rachel Butler,25,German,Munich,Sales & Marketing,Sales Executive,L2,55842,13783,0,3955,1699,6268
MIL-00383,Steven,Norris,Steven Norris,26,American,New York,Finance,Analyst,L9,804959,163642,1006,4315,3117,14834
MIL-00384,Shannon,Gray,Shannon Gray,28,German,Berlin,Engineering,Senior Engineer,L9,784119,156498,0,1959,3097,6827
MIL-00385,Ashley,Nunez,Ashley Nunez,35,British,London,Engineering,Tech Lead,L1,24317,5139,6980,3035,1800,5142
MIL-00386,Angela,Jackson,Angela Jackson,51,Canadian,Vancouver,Engineering,Junior Engineer,L4,158095,34550,7555,1753,1210,13812
